num,scenario,kt,vbus,ktInception,vbusInception,ktDuration,vbusDuration,ktSeverity,vbusSeverity
4928,7,1,0,17,17,25,25,0.0287,6
4929,7,1,1,33,33,12,12,0.0283,5
4930,7,1,1,33,33,11,11,0.0278,6.25
4931,7,1,1,53,53,2,2,0.0295,7.25
4932,7,0,1,32,32,20,20,0.029,5.5
4933,7,0,1,15,15,1,1,0.029,7.5
4934,7,1,1,19,19,8,8,0.0281,5
4935,7,0,1,29,29,14,14,0.029,4.5
4936,7,1,1,6,6,2,2,0.0295,6.5
4937,7,1,1,52,52,1,1,0.0285,5.25
4938,7,1,0,42,42,5,5,0.0303,6
4939,7,1,0,30,30,24,24,0.0293,6
4940,7,0,1,54,54,1,1,0.029,7.75
4941,7,0,1,13,13,20,20,0.029,6.25
4942,7,1,0,14,14,12,12,0.0303,6
4943,7,1,1,31,31,6,6,0.0301,7.5
4944,7,0,1,45,45,4,4,0.029,4.25
4945,7,1,0,50,50,1,1,0.0285,6
4946,7,1,0,52,52,3,3,0.0299,6
4947,7,1,1,26,26,1,1,0.0291,5.75
4948,7,0,1,22,22,7,7,0.029,6.25
4949,7,1,0,25,25,21,21,0.0295,6
4950,7,0,1,18,18,11,11,0.029,4.5
4951,7,0,1,29,29,17,17,0.029,4.25
4952,7,1,1,5,5,38,38,0.0296,7
4953,7,0,1,36,36,10,10,0.029,6
4954,7,0,1,40,40,5,5,0.029,7
4955,7,1,0,20,20,8,8,0.0307,6
4956,7,1,1,30,30,14,14,0.0285,6.75
4957,7,1,0,26,26,25,25,0.0294,6
4958,7,0,1,23,23,8,8,0.029,7.25
4959,7,0,1,14,14,8,8,0.029,8
4960,7,1,1,10,10,21,21,0.0302,8
4961,7,1,1,23,23,6,6,0.0289,6.75
4962,7,0,1,11,11,16,16,0.029,5.5
4963,7,1,0,34,34,17,17,0.0285,6
4964,7,1,1,19,19,33,33,0.0294,4.25
4965,7,1,0,6,6,16,16,0.0284,6
4966,7,0,1,19,19,16,16,0.029,4
4967,7,1,1,36,36,16,16,0.0285,6.25
4968,7,1,0,51,51,3,3,0.0303,6
4969,7,1,1,29,29,7,7,0.0303,6.5
4970,7,1,0,47,47,1,1,0.0278,6
4971,7,0,1,14,14,16,16,0.029,5.75
4972,7,1,0,42,42,8,8,0.0307,6
4973,7,1,0,47,47,1,1,0.029,6
4974,7,1,1,23,23,20,20,0.03,6
4975,7,0,1,49,49,2,2,0.029,5.25
4976,7,1,1,5,5,32,32,0.0287,4.75
4977,7,0,1,6,6,30,30,0.029,4
4978,7,1,1,29,29,24,24,0.031,7.5
4979,7,1,1,31,31,5,5,0.0283,5.25
4980,7,1,1,40,40,11,11,0.0309,6.75
4981,7,1,1,36,36,19,19,0.0273,7
4982,7,1,1,6,6,44,44,0.0273,5.75
4983,7,1,1,50,50,4,4,0.0309,7.5
4984,7,1,1,23,23,1,1,0.0276,5.25
4985,7,0,1,46,46,6,6,0.029,5
4986,7,1,0,51,51,3,3,0.0296,6
4987,7,1,0,44,44,3,3,0.0279,6
4988,7,1,0,29,29,17,17,0.0307,6
4989,7,0,1,18,18,25,25,0.029,7.75
4990,7,1,1,41,41,6,6,0.0276,4
4991,7,1,0,26,26,2,2,0.0297,6
4992,7,1,0,48,48,4,4,0.0297,6
4993,7,1,0,9,9,39,39,0.0307,6
4994,7,1,0,9,9,10,10,0.0287,6
4995,7,0,1,26,26,12,12,0.029,6.5
4996,7,1,1,25,25,11,11,0.0276,4.5
4997,7,0,1,29,29,14,14,0.029,4.5
4998,7,1,1,39,39,5,5,0.0304,6.75
4999,7,1,1,33,33,13,13,0.0289,6.5
5000,8,1,0,5,5,49,49,0.0305,6
5001,8,1,1,29,29,23,23,0.0296,6.25
5002,8,0,1,14,14,29,29,0.029,5.75
5003,8,1,0,5,5,36,36,0.0277,6
5004,8,0,1,21,21,28,28,0.029,6.25
5005,8,1,0,14,14,34,34,0.0307,6
5006,8,0,1,7,7,9,9,0.029,5.75
5007,8,1,0,26,26,7,7,0.0278,6
5008,8,0,1,33,33,1,1,0.029,8
5009,8,1,1,40,40,12,12,0.0291,7.25
5010,8,1,0,29,29,13,13,0.0283,6
5011,8,1,1,21,21,25,25,0.0282,4.75
5012,8,1,0,17,17,11,11,0.0278,6
5013,8,1,0,17,17,8,8,0.0299,6
5014,8,1,1,48,48,7,7,0.0275,5.25
5015,8,1,0,23,23,30,30,0.0275,6
5016,8,1,1,41,41,13,13,0.0282,4.25
5017,8,1,0,20,20,20,20,0.0309,6
5018,8,0,1,53,53,1,1,0.029,6.25
5019,8,1,0,47,47,6,6,0.0294,6
5020,8,0,1,25,25,6,6,0.029,6.25
5021,8,1,1,33,33,15,15,0.0275,6.5
5022,8,1,1,51,51,2,2,0.0303,4.25
5023,8,0,1,16,16,5,5,0.029,7.5
5024,8,0,1,45,45,2,2,0.029,4.75
5025,8,1,0,29,29,20,20,0.0275,6
5026,8,0,1,39,39,16,16,0.029,8
5027,8,1,0,30,30,9,9,0.0285,6
5028,8,0,1,39,39,3,3,0.029,6
5029,8,0,1,30,30,23,23,0.029,6
5030,8,1,0,29,29,7,7,0.0297,6
5031,8,0,1,6,6,7,7,0.029,8
5032,8,0,1,50,50,3,3,0.029,4.5
5033,8,1,0,5,5,11,11,0.0297,6
5034,8,1,1,35,35,6,6,0.0303,8
5035,8,1,1,54,54,1,1,0.03,4.25
5036,8,1,0,30,30,3,3,0.029,6
5037,8,1,0,16,16,33,33,0.0294,6
5038,8,1,0,46,46,4,4,0.0273,6
5039,8,0,1,29,29,17,17,0.029,7.25
5040,8,1,1,39,39,1,1,0.0295,7
5041,8,1,0,44,44,8,8,0.0298,6
5042,8,0,1,30,30,9,9,0.029,7
5043,8,1,0,29,29,24,24,0.0296,6
5044,8,1,1,40,40,8,8,0.0302,7.25
5045,8,0,1,43,43,3,3,0.029,4.75
5046,8,1,0,27,27,12,12,0.027,6
5047,8,1,0,46,46,3,3,0.0306,6
5048,8,0,1,46,46,2,2,0.029,4
5049,8,1,1,11,11,35,35,0.0294,4.5
5050,8,1,0,37,37,17,17,0.0297,6
5051,8,1,1,53,53,1,1,0.0292,6.75
5052,8,1,0,41,41,12,12,0.0272,6
5053,8,1,1,29,29,25,25,0.0305,8
5054,8,1,1,33,33,8,8,0.03,4.25
5055,8,1,1,10,10,36,36,0.0281,6.75
5056,8,1,0,28,28,15,15,0.0287,6
5057,8,0,1,29,29,24,24,0.029,7.75
5058,8,1,1,38,38,10,10,0.0272,6.75
5059,8,0,1,22,22,18,18,0.029,6.25
5060,8,0,1,44,44,9,9,0.029,5.25
5061,8,1,0,52,52,2,2,0.0288,6
5062,8,0,1,53,53,2,2,0.029,4
5063,8,0,1,42,42,6,6,0.029,6.75
5064,8,0,1,47,47,7,7,0.029,5.25
5065,8,1,0,21,21,21,21,0.0284,6
5066,8,1,1,25,25,7,7,0.0296,7
5067,8,0,1,53,53,2,2,0.029,4
5068,8,1,0,9,9,19,19,0.0293,6
5069,8,1,0,30,30,15,15,0.0307,6
5070,8,0,1,23,23,15,15,0.029,7
5071,8,1,0,51,51,3,3,0.0295,6
5072,8,1,0,47,47,3,3,0.0284,6
5073,8,1,0,47,47,5,5,0.0295,6
5074,8,0,1,20,20,20,20,0.029,4.5
5075,8,1,0,31,31,10,10,0.0301,6
5076,8,1,0,21,21,10,10,0.0275,6
5077,8,1,0,52,52,1,1,0.0302,6
5078,8,1,1,39,39,8,8,0.027,4.75
5079,8,1,0,10,10,18,18,0.0297,6
5080,8,1,1,32,32,16,16,0.0272,4.75
5081,8,0,1,13,13,39,39,0.029,7.25
5082,8,1,0,41,41,11,11,0.0309,6
5083,8,1,0,36,36,18,18,0.0288,6
5084,8,1,0,51,51,3,3,0.0272,6
5085,8,0,1,38,38,5,5,0.029,7
5086,8,1,0,36,36,16,16,0.0289,6
5087,8,0,1,19,19,22,22,0.029,6.75
5088,8,1,0,47,47,7,7,0.0291,6
5089,8,1,1,16,16,1,1,0.0295,4.25
5090,8,1,1,7,7,26,26,0.0294,7.75
5091,8,1,1,49,49,3,3,0.0279,4.25
5092,8,1,1,28,28,15,15,0.0279,8
5093,8,1,1,6,6,7,7,0.0276,6
5094,8,1,0,13,13,36,36,0.0304,6
5095,8,1,0,24,24,10,10,0.0302,6
5096,8,1,1,15,15,18,18,0.0276,5.25
5097,8,1,1,51,51,2,2,0.0277,8
5098,8,1,1,8,8,27,27,0.0294,5.5
5099,8,0,1,18,18,6,6,0.029,4.75
5100,8,1,0,8,8,13,13,0.0275,6
5101,8,1,1,5,5,29,29,0.0282,6.75
5102,8,0,1,42,42,5,5,0.029,4.75
5103,8,0,1,16,16,21,21,0.029,7.5
5104,8,0,1,40,40,15,15,0.029,5.25
5105,8,1,1,23,23,31,31,0.0309,6.25
5106,8,1,0,52,52,1,1,0.0277,6
5107,8,1,1,23,23,7,7,0.0284,6.5
5108,8,1,0,14,14,33,33,0.0298,6
5109,8,0,1,20,20,25,25,0.029,4.5
5110,8,1,0,30,30,18,18,0.0298,6
5111,8,1,0,42,42,7,7,0.0278,6
5112,8,1,1,21,21,24,24,0.0296,4
5113,8,1,0,48,48,4,4,0.0281,6
5114,8,0,1,27,27,23,23,0.029,5.75
5115,8,1,1,20,20,15,15,0.0308,5.75
5116,8,0,1,49,49,4,4,0.029,7.25
5117,8,1,0,17,17,12,12,0.031,6
5118,8,0,1,29,29,11,11,0.029,7.5
5119,8,0,1,8,8,20,20,0.029,7.5
5120,8,0,1,38,38,15,15,0.029,5.25
5121,8,1,0,5,5,44,44,0.0273,6
5122,8,1,0,42,42,8,8,0.0282,6
5123,8,1,1,32,32,21,21,0.0284,4.25
5124,8,0,1,52,52,3,3,0.029,5.5
5125,8,0,1,44,44,7,7,0.029,4.25
5126,8,1,1,13,13,29,29,0.0272,4
5127,8,1,1,11,11,3,3,0.0301,6.5
5128,8,0,1,23,23,18,18,0.029,4.75
5129,8,0,1,17,17,30,30,0.029,7.75
5130,8,0,1,10,10,37,37,0.029,5.25
5131,8,1,1,16,16,20,20,0.0307,8
5132,8,1,0,33,33,19,19,0.0294,6
5133,8,1,0,9,9,43,43,0.0281,6
5134,8,1,0,43,43,5,5,0.03,6
5135,8,0,1,11,11,8,8,0.029,7
5136,8,0,1,48,48,7,7,0.029,4
5137,8,1,0,29,29,10,10,0.0281,6
5138,8,0,1,11,11,17,17,0.029,5.5
5139,8,0,1,26,26,5,5,0.029,7
5140,8,0,1,11,11,29,29,0.029,8
5141,8,1,1,36,36,3,3,0.0276,4
5142,8,1,0,46,46,3,3,0.0271,6
5143,8,1,0,29,29,24,24,0.0287,6
5144,8,1,0,37,37,4,4,0.0302,6
5145,8,1,1,30,30,19,19,0.0286,4.25
5146,8,1,1,16,16,25,25,0.0293,6
5147,8,0,1,24,24,13,13,0.029,7.5
5148,8,0,1,44,44,4,4,0.029,6.75
5149,8,0,1,19,19,6,6,0.029,4.25
5150,8,1,0,43,43,5,5,0.0283,6
5151,8,0,1,33,33,20,20,0.029,5.5
5152,8,1,1,25,25,22,22,0.0291,6.75
5153,8,0,1,26,26,16,16,0.029,6.75
5154,8,1,0,41,41,5,5,0.029,6
5155,8,1,1,11,11,36,36,0.0303,5.25
5156,8,1,0,18,18,9,9,0.0294,6
5157,8,1,0,12,12,20,20,0.0298,6
5158,8,1,1,9,9,18,18,0.0273,7.5
5159,8,0,1,12,12,12,12,0.029,6
5160,8,1,1,18,18,4,4,0.0279,4.5
5161,8,0,1,11,11,7,7,0.029,7.25
5162,8,1,0,50,50,1,1,0.0297,6
5163,8,1,0,28,28,25,25,0.0289,6
5164,8,1,0,40,40,3,3,0.0306,6
5165,8,1,1,9,9,39,39,0.0283,6.75
5166,8,0,1,25,25,22,22,0.029,7.5
5167,8,1,1,47,47,1,1,0.0302,8
5168,8,0,1,16,16,35,35,0.029,5.75
5169,8,0,1,51,51,3,3,0.029,4
5170,8,1,1,41,41,8,8,0.0275,6
5171,8,0,1,45,45,6,6,0.029,8
5172,8,1,1,48,48,4,4,0.0279,5.25
5173,8,0,1,43,43,1,1,0.029,7.5
5174,8,1,0,52,52,1,1,0.0292,6
5175,8,1,0,25,25,3,3,0.0286,6
5176,8,1,1,21,21,9,9,0.0281,6.75
5177,8,1,0,32,32,11,11,0.0286,6
5178,8,1,0,11,11,13,13,0.0291,6
5179,8,1,1,43,43,9,9,0.0292,8
5180,8,1,1,49,49,1,1,0.0303,6
5181,8,0,1,15,15,27,27,0.029,4.5
5182,8,0,1,38,38,14,14,0.029,6.75
5183,8,1,0,7,7,28,28,0.0277,6
5184,8,0,1,23,23,10,10,0.029,4.75
5185,8,1,1,45,45,6,6,0.0273,7.5
5186,8,1,1,12,12,42,42,0.0307,7.25
5187,8,1,1,17,17,36,36,0.03,6.75
5188,8,0,1,44,44,3,3,0.029,8
5189,8,1,1,5,5,10,10,0.0309,5.5
5190,8,0,1,18,18,25,25,0.029,4.25
5191,8,1,1,45,45,5,5,0.0274,4.75
5192,8,1,0,23,23,30,30,0.0273,6
5193,8,1,1,26,26,22,22,0.0282,7.75
5194,8,1,0,17,17,29,29,0.0303,6
5195,8,1,1,41,41,12,12,0.0282,5.25
5196,8,1,0,30,30,10,10,0.0281,6
5197,8,0,1,13,13,11,11,0.029,6.75
5198,8,1,0,53,53,2,2,0.0284,6
5199,8,1,1,31,31,17,17,0.0305,5.75
5200,8,1,1,39,39,7,7,0.0308,5.25
5201,8,1,0,8,8,37,37,0.0297,6
5202,8,1,0,49,49,1,1,0.0293,6
5203,8,1,0,8,8,47,47,0.0302,6
5204,8,1,1,15,15,34,34,0.029,5.5
5205,8,1,0,20,20,11,11,0.0275,6
5206,8,1,0,53,53,1,1,0.0285,6
5207,8,1,0,44,44,1,1,0.031,6
5208,8,1,0,39,39,12,12,0.029,6
5209,8,0,1,42,42,10,10,0.029,4.25
5210,8,0,1,11,11,6,6,0.029,4
5211,8,1,0,40,40,12,12,0.0292,6
5212,8,1,1,43,43,9,9,0.0278,6
5213,8,1,0,53,53,2,2,0.0278,6
5214,8,1,0,11,11,10,10,0.0306,6
5215,8,0,1,11,11,42,42,0.029,4.5
5216,8,1,1,46,46,3,3,0.0294,4.5
5217,8,1,0,51,51,3,3,0.0291,6
5218,8,1,1,24,24,16,16,0.0305,4
5219,8,0,1,12,12,4,4,0.029,4.25
5220,8,0,1,30,30,16,16,0.029,6
5221,8,1,0,14,14,8,8,0.029,6
5222,8,1,0,32,32,19,19,0.0307,6
5223,8,1,0,17,17,18,18,0.0295,6
5224,8,1,0,20,20,18,18,0.0306,6
5225,8,1,1,25,25,25,25,0.0307,7
5226,8,0,1,18,18,10,10,0.029,4.5
5227,8,1,0,16,16,19,19,0.0298,6
5228,8,1,0,27,27,13,13,0.0272,6
5229,8,0,1,37,37,2,2,0.029,7.5
5230,8,1,0,44,44,1,1,0.0292,6
5231,8,1,1,36,36,4,4,0.0281,4
5232,8,0,1,53,53,2,2,0.029,6.5
5233,8,1,1,39,39,14,14,0.0271,5
5234,8,1,0,27,27,18,18,0.0298,6
5235,8,1,1,20,20,34,34,0.0276,4.5
5236,8,0,1,37,37,6,6,0.029,4.25
5237,8,1,1,46,46,9,9,0.0303,7
5238,8,0,1,32,32,11,11,0.029,5.25
5239,8,0,1,31,31,9,9,0.029,5.25
5240,8,1,0,54,54,1,1,0.03,6
5241,8,1,0,37,37,4,4,0.0279,6
5242,8,1,0,29,29,24,24,0.0303,6
5243,8,1,1,34,34,14,14,0.0272,4.75
5244,8,0,1,44,44,3,3,0.029,5.25
5245,8,0,1,37,37,12,12,0.029,4.5
5246,8,0,1,49,49,6,6,0.029,6.5
5247,8,0,1,29,29,3,3,0.029,4.5
5248,8,1,1,16,16,25,25,0.0271,7.25
5249,8,1,1,11,11,41,41,0.028,5
5250,8,1,0,25,25,2,2,0.0279,6
5251,8,1,0,8,8,36,36,0.0295,6
5252,8,1,1,47,47,3,3,0.0271,6.25
5253,8,1,1,6,6,36,36,0.0306,6.25
5254,8,0,1,13,13,3,3,0.029,7.5
5255,8,1,1,18,18,18,18,0.0294,7
5256,8,0,1,17,17,16,16,0.029,7
5257,8,0,1,53,53,1,1,0.029,4
5258,8,0,1,13,13,39,39,0.029,7.5
5259,8,0,1,16,16,21,21,0.029,5
5260,8,1,1,13,13,38,38,0.0305,7.75
5261,8,1,1,39,39,7,7,0.0306,5.75
5262,8,1,0,46,46,5,5,0.0306,6
5263,8,0,1,17,17,35,35,0.029,8
5264,8,1,0,26,26,5,5,0.0296,6
5265,8,1,0,16,16,36,36,0.0285,6
5266,8,1,1,53,53,1,1,0.0308,4.75
5267,8,1,1,33,33,11,11,0.0302,5.5
5268,8,1,0,7,7,35,35,0.0304,6
5269,8,1,1,38,38,7,7,0.0278,4
5270,8,1,1,36,36,3,3,0.0291,7
5271,8,0,1,54,54,1,1,0.029,6.5
5272,8,0,1,10,10,12,12,0.029,6.75
5273,8,1,0,6,6,29,29,0.0274,6
5274,8,1,1,28,28,17,17,0.0286,5.75
5275,8,1,0,43,43,8,8,0.0273,6
5276,8,1,0,21,21,22,22,0.0296,6
5277,8,0,1,8,8,31,31,0.029,4.25
5278,8,1,1,34,34,4,4,0.0274,5.75
5279,8,0,1,13,13,33,33,0.029,7.75
5280,8,1,1,7,7,22,22,0.028,7.75
5281,8,1,1,20,20,11,11,0.03,5
5282,8,0,1,31,31,23,23,0.029,6.5
5283,8,1,0,39,39,11,11,0.0281,6
5284,8,1,1,8,8,26,26,0.0284,5.25
5285,8,1,1,20,20,9,9,0.0308,5.75
5286,8,1,0,36,36,19,19,0.0301,6
5287,8,1,0,10,10,32,32,0.0298,6
5288,8,1,1,30,30,16,16,0.0292,5
5289,8,1,1,6,6,6,6,0.0282,5.5
5290,8,1,0,43,43,3,3,0.0291,6
5291,8,0,1,21,21,16,16,0.029,5.75
5292,8,0,1,6,6,10,10,0.029,4.75
5293,8,1,0,21,21,11,11,0.0276,6
5294,8,1,1,52,52,3,3,0.0293,8
5295,8,1,1,50,50,1,1,0.0309,4
5296,8,1,0,15,15,28,28,0.0295,6
5297,8,0,1,17,17,36,36,0.029,6.5
5298,8,0,1,10,10,30,30,0.029,8
5299,8,1,0,47,47,8,8,0.0289,6
5300,8,1,1,24,24,30,30,0.0303,4.5
5301,8,0,1,25,25,16,16,0.029,5.5
5302,8,0,1,17,17,29,29,0.029,5.5
5303,8,0,1,18,18,25,25,0.029,7.5
5304,8,1,0,7,7,34,34,0.0296,6
5305,8,1,1,52,52,2,2,0.0305,6.75
5306,8,1,1,39,39,15,15,0.0274,7.75
5307,8,0,1,45,45,4,4,0.029,4
5308,8,1,0,10,10,34,34,0.0283,6
5309,8,1,0,11,11,1,1,0.0305,6
5310,8,1,0,47,47,8,8,0.0305,6
5311,8,1,1,48,48,7,7,0.0291,8
5312,8,1,1,6,6,4,4,0.0301,5.25
5313,8,1,1,34,34,8,8,0.0279,7
5314,8,1,1,27,27,7,7,0.0299,5.75
5315,8,1,1,37,37,15,15,0.0304,5.25
5316,8,0,1,42,42,13,13,0.029,5.5
5317,8,1,1,42,42,2,2,0.0276,5.5
5318,8,1,0,12,12,39,39,0.0278,6
5319,8,1,1,38,38,17,17,0.0307,6.75
5320,8,1,0,25,25,10,10,0.0279,6
5321,8,1,1,5,5,9,9,0.0303,5.5
5322,8,1,0,7,7,28,28,0.0308,6
5323,8,0,1,36,36,4,4,0.029,4
5324,8,1,0,11,11,43,43,0.0295,6
5325,8,1,0,33,33,16,16,0.0309,6
5326,8,1,0,17,17,5,5,0.0275,6
5327,8,1,1,17,17,15,15,0.0302,4.25
5328,8,1,1,24,24,12,12,0.0303,6.75
5329,8,0,1,32,32,10,10,0.029,5.75
5330,8,1,1,9,9,4,4,0.0273,7
5331,8,0,1,8,8,8,8,0.029,4.75
5332,8,1,1,23,23,18,18,0.0274,5.75
5333,8,0,1,29,29,8,8,0.029,4.5
5334,8,1,1,24,24,6,6,0.031,5.75
5335,8,0,1,42,42,8,8,0.029,4.5
5336,8,0,1,19,19,16,16,0.029,6.5
5337,8,0,1,6,6,22,22,0.029,7.25
5338,8,1,1,17,17,17,17,0.0302,7.5
5339,8,1,0,16,16,28,28,0.0281,6
5340,8,0,1,39,39,11,11,0.029,4.5
5341,8,1,0,12,12,2,2,0.0301,6
5342,8,0,1,5,5,6,6,0.029,4.5
5343,8,0,1,27,27,16,16,0.029,4.5
5344,8,1,1,6,6,40,40,0.029,8
5345,8,1,0,54,54,1,1,0.028,6
5346,8,0,1,7,7,10,10,0.029,5.75
5347,8,1,0,34,34,17,17,0.0275,6
5348,8,1,0,28,28,25,25,0.028,6
5349,8,1,1,46,46,1,1,0.0282,7.75
5350,8,1,1,54,54,1,1,0.0294,6.75
5351,8,1,0,21,21,12,12,0.0299,6
5352,8,0,1,43,43,2,2,0.029,7.5
5353,8,1,1,21,21,11,11,0.0274,5.5
5354,8,1,0,54,54,1,1,0.0298,6
5355,8,1,1,41,41,8,8,0.0272,6.75
5356,8,1,0,37,37,1,1,0.0303,6
5357,8,1,1,5,5,36,36,0.0272,6.5
5358,8,1,1,49,49,2,2,0.0305,7.75
5359,8,0,1,28,28,18,18,0.029,4.5
5360,8,1,1,16,16,14,14,0.0292,6
5361,8,0,1,53,53,2,2,0.029,7.75
5362,8,0,1,38,38,5,5,0.029,6.5
5363,8,0,1,51,51,4,4,0.029,8
5364,8,0,1,36,36,1,1,0.029,7.25
5365,8,1,0,54,54,1,1,0.028,6
5366,8,0,1,35,35,17,17,0.029,5.25
5367,8,0,1,5,5,21,21,0.029,7.5
5368,8,1,1,7,7,13,13,0.027,8
5369,8,0,1,35,35,1,1,0.029,5
5370,8,0,1,23,23,2,2,0.029,5
5371,8,1,0,53,53,1,1,0.0285,6
5372,8,1,0,44,44,7,7,0.0296,6
5373,8,1,1,49,49,1,1,0.0281,7.75
5374,8,0,1,12,12,24,24,0.029,7.25
5375,8,1,0,51,51,3,3,0.0308,6
5376,8,0,1,35,35,2,2,0.029,7.5
5377,8,1,0,42,42,12,12,0.0289,6
5378,8,1,1,36,36,9,9,0.0271,7.5
5379,8,1,1,50,50,4,4,0.0294,5.5
5380,8,0,1,34,34,19,19,0.029,5.75
5381,8,1,0,44,44,2,2,0.0273,6
5382,8,0,1,40,40,12,12,0.029,4.75
5383,8,1,1,44,44,10,10,0.0293,7.25
5384,8,1,0,50,50,1,1,0.0293,6
5385,8,0,1,49,49,4,4,0.029,7
5386,8,1,1,29,29,3,3,0.0283,6
5387,8,1,1,18,18,20,20,0.03,4.75
5388,8,1,0,34,34,19,19,0.0284,6
5389,8,0,1,7,7,43,43,0.029,5.25
5390,8,1,0,49,49,3,3,0.0291,6
5391,8,1,1,27,27,16,16,0.0308,4.75
5392,8,0,1,37,37,10,10,0.029,5
5393,8,0,1,26,26,11,11,0.029,7.25
5394,8,1,1,53,53,1,1,0.0287,7.5
5395,8,1,0,23,23,17,17,0.0306,6
5396,8,1,1,36,36,11,11,0.0303,5.75
5397,8,1,1,36,36,17,17,0.0282,5.25
5398,8,1,1,41,41,7,7,0.0284,5.5
5399,8,1,1,5,5,20,20,0.0279,6.5
5400,8,1,1,12,12,18,18,0.0291,6.25
5401,8,1,1,50,50,4,4,0.0286,4
5402,8,1,0,6,6,19,19,0.0271,6
5403,8,1,0,21,21,30,30,0.0293,6
5404,8,1,1,15,15,23,23,0.031,4.5
5405,8,1,0,24,24,1,1,0.0273,6
5406,8,1,0,13,13,41,41,0.0282,6
5407,8,1,0,13,13,34,34,0.0291,6
5408,8,1,1,28,28,10,10,0.0291,4.75
5409,8,1,0,45,45,5,5,0.0275,6
5410,8,1,0,27,27,12,12,0.0283,6
5411,8,1,0,52,52,3,3,0.0291,6
5412,8,0,1,46,46,3,3,0.029,4.75
5413,8,1,0,45,45,2,2,0.031,6
5414,8,1,1,52,52,1,1,0.0281,5.5
5415,8,1,0,13,13,10,10,0.0302,6
5416,8,0,1,35,35,16,16,0.029,6.75
5417,8,1,0,5,5,30,30,0.0309,6
5418,8,1,1,42,42,4,4,0.0298,4.5
5419,8,0,1,18,18,10,10,0.029,4
5420,8,0,1,52,52,3,3,0.029,5.5
5421,8,1,0,13,13,21,21,0.0299,6
5422,8,0,1,26,26,24,24,0.029,5.75
5423,8,0,1,26,26,18,18,0.029,5
5424,8,0,1,17,17,29,29,0.029,6.75
5425,8,0,1,46,46,8,8,0.029,5.5
5426,8,1,0,14,14,32,32,0.0308,6
5427,8,0,1,19,19,28,28,0.029,5.75
5428,8,0,1,40,40,15,15,0.029,6.5
5429,8,1,1,7,7,33,33,0.0271,6.75
5430,8,1,1,51,51,1,1,0.0279,4.75
5431,8,1,0,40,40,12,12,0.031,6
5432,8,1,0,53,53,1,1,0.0303,6
5433,8,0,1,52,52,3,3,0.029,4
5434,8,1,1,45,45,3,3,0.0273,6.25
5435,8,1,1,36,36,15,15,0.0294,5
5436,8,0,1,12,12,3,3,0.029,5.75
5437,8,1,0,42,42,1,1,0.0293,6
5438,8,1,1,26,26,1,1,0.0287,7.75
5439,8,0,1,33,33,16,16,0.029,6.75
5440,8,0,1,12,12,5,5,0.029,7.75
5441,8,1,0,46,46,4,4,0.0304,6
5442,8,1,1,38,38,15,15,0.0287,4.25
5443,8,0,1,32,32,15,15,0.029,6.75
5444,8,0,1,41,41,11,11,0.029,7.5
5445,8,1,1,42,42,1,1,0.0298,5
5446,8,1,1,39,39,12,12,0.0288,8
5447,8,1,1,50,50,3,3,0.0305,4.5
5448,8,0,1,44,44,4,4,0.029,5.75
5449,8,1,0,30,30,22,22,0.0282,6
5450,8,1,1,48,48,7,7,0.0299,6.25
5451,8,1,0,19,19,32,32,0.0281,6
5452,8,1,1,38,38,12,12,0.0282,5.75
5453,8,1,0,14,14,19,19,0.0283,6
5454,8,1,0,36,36,12,12,0.0292,6
5455,8,0,1,26,26,10,10,0.029,5
5456,8,1,1,42,42,1,1,0.0299,7.75
5457,8,1,0,34,34,12,12,0.0272,6
5458,8,1,0,44,44,1,1,0.0307,6
5459,8,1,1,6,6,26,26,0.0299,7.5
5460,8,0,1,12,12,38,38,0.029,6.25
5461,8,1,1,37,37,9,9,0.0277,4.25
5462,8,0,1,29,29,7,7,0.029,6
5463,8,0,1,7,7,19,19,0.029,8
5464,8,1,0,25,25,24,24,0.0298,6
5465,8,1,1,12,12,24,24,0.0277,4.75
5466,8,1,0,53,53,1,1,0.0291,6
5467,8,0,1,22,22,11,11,0.029,7.75
5468,8,1,1,35,35,15,15,0.0282,5.25
5469,8,1,1,19,19,9,9,0.03,5.5
5470,8,1,0,19,19,11,11,0.0292,6
5471,8,0,1,36,36,1,1,0.029,5.5
5472,8,1,0,12,12,6,6,0.0284,6
5473,8,1,0,54,54,1,1,0.0298,6
5474,8,1,1,47,47,3,3,0.0289,7
5475,8,1,0,30,30,12,12,0.0285,6
5476,8,0,1,28,28,2,2,0.029,7.75
5477,8,1,1,34,34,7,7,0.0277,5.5
5478,8,1,0,15,15,20,20,0.0278,6
5479,8,1,0,29,29,12,12,0.0276,6
5480,8,0,1,28,28,15,15,0.029,6
5481,8,1,0,23,23,19,19,0.0308,6
5482,8,0,1,18,18,30,30,0.029,4.75
5483,8,0,1,40,40,5,5,0.029,4.25
5484,8,1,1,18,18,16,16,0.0308,7.25
5485,8,1,1,35,35,13,13,0.0279,5.25
5486,8,1,1,11,11,36,36,0.0279,5.25
5487,8,1,0,12,12,16,16,0.0308,6
5488,8,1,0,43,43,11,11,0.029,6
5489,8,1,1,14,14,33,33,0.0302,6
5490,8,1,1,45,45,10,10,0.0297,4.25
5491,8,0,1,48,48,3,3,0.029,6.25
5492,8,1,0,44,44,1,1,0.0304,6
5493,8,1,1,34,34,3,3,0.0297,6.25
5494,8,1,0,51,51,1,1,0.0286,6
